wscale;rto;rtt;mss;pmtu;rcvmss;advmss;cwnd;ssthresh;bytes_sent;bytes_retrans;bytes_acked;segs_out;segs_in;data_segs_out;lastrcv;delivered;rcv_space;rcv_ssthresh;loss_ratio;tcp_type;timestamp
6.6;1000;0.0;524;1500;88;1460;10;42340;524;0;0;1;0;0;5100808;0;14480;42340;0.0;cubic;2
9.0;284;80.072;1448;1500;536;1448;139;79;2061953;0;1860681;1426;636;1424;920;1286;14480;42242;0.0;cubic;4
9.0;284;80.344;1448;1500;536;1448;140;79;2072089;0;1869369;1433;639;1431;924;1292;14480;42242;0.0;cubic;4
9.0;276;72.266;1448;1500;536;1448;121;102;4464185;9;4290425;3094;1469;3092;1936;2964;14480;42242;2.016045481986074e-06;cubic;6
9.0;276;72.542;1448;1500;536;1448;121;102;4472873;9;4299113;3100;1472;3098;1940;2970;14480;42242;2.0121295641526153e-06;cubic;6
9.0;284;82.163;1448;1500;536;1448;136;102;6902617;9;6707137;4778;2277;4776;2952;4633;14480;42242;1.3038533066516656e-06;cubic;8
9.0;284;82.22;1448;1500;536;1448;136;102;6908409;9;6712929;4782;2279;4780;2956;4637;14480;42242;1.3027601579466415e-06;cubic;8
9.0;248;45.56;1448;1500;536;1448;74;67;9144121;11;9036969;6328;3040;6326;3972;6242;14480;42242;1.2029587097546062e-06;cubic;10
9.0;248;45.774;1448;1500;536;1448;75;67;9158601;11;9050001;6338;3044;6336;3976;6251;14480;42242;1.2010567989587056e-06;cubic;10
9.0;252;51.508;1448;1500;536;1448;84;67;11563729;11;11442097;7999;3844;7997;4988;7903;14480;42242;9.512502411635554e-07;cubic;12
9.0;252;51.31;1448;1500;536;1448;84;67;11582553;11;11460921;8012;3850;8010;4996;7916;14480;42242;9.49704266408278e-07;cubic;12
9.0;260;57.47;1448;1500;536;1448;95;67;14010849;11;13874737;9689;4659;9687;6012;9583;14480;42242;7.851058847326097e-07;cubic;14
9.0;260;57.32;1448;1500;536;1448;95;67;14028225;11;13892113;9701;4665;9699;6020;9595;14480;42242;7.841334167366149e-07;cubic;14
9.0;264;62.415;1448;1500;536;1448;104;67;16462313;11;16311721;11382;5476;11380;7036;11266;14480;42242;6.681928596546549e-07;cubic;16
9.0;264;62.22;1448;1500;536;1448;104;67;16475345;11;16326201;11391;5481;11389;7040;11276;14480;42242;6.676643190172953e-07;cubic;16
9.0;268;66.515;1448;1500;536;1448;112;67;18906537;11;18745809;13070;6291;13068;8056;12947;14480;42242;5.818093498560841e-07;cubic;18
9.0;268;67.042;1448;1500;536;1448;112;67;18923913;11;18761737;13082;6296;13080;8064;12958;14480;42242;5.812751305715683e-07;cubic;18
9.0;276;72.4;1448;1500;536;1448;120;67;21362345;11;21190033;14766;7108;14764;9084;14635;14480;42242;5.149247425785886e-07;cubic;20
9.0;276;72.426;1448;1500;536;1448;120;67;21379721;11;21207409;14778;7114;14776;9092;14647;14480;42242;5.14506246363084e-07;cubic;20
9.0;280;76.231;1448;1500;536;1448;127;67;23802225;11;23618329;16451;7923;16449;10104;16312;14480;42242;4.6214166952879404e-07;cubic;22
9.0;280;76.304;1448;1500;536;1448;127;67;23813809;11;23629913;16459;7927;16457;10108;16320;14480;42242;4.6191686512644826e-07;cubic;22
9.0;284;81.158;1448;1500;536;1448;134;67;26227625;11;26035041;18126;8732;18124;11120;17981;14480;42242;4.1940511197639893e-07;cubic;24
9.0;284;81.399;1448;1500;536;1448;134;67;26243553;11;26050969;18137;8737;18135;11128;17992;14480;42242;4.191505624257508e-07;cubic;24
9.0;248;45.646;1448;1500;536;1448;70;67;28535737;13;28434377;19722;9519;19720;12144;19638;14480;42242;4.5556909919656184e-07;cubic;26
9.0;248;45.508;1448;1500;536;1448;70;67;28544425;13;28443065;19728;9522;19726;12148;19644;14480;42242;4.5543043869337005e-07;cubic;26
9.0;248;47.629;1448;1500;536;1448;80;67;30901769;13;30785929;21356;10305;21354;13164;21262;14480;42242;4.206878900686883e-07;cubic;28
9.0;252;48.067;1448;1500;536;1448;80;67;30916249;13;30800409;21366;10310;21364;13172;21272;14480;42242;4.2049085579560445e-07;cubic;28
9.0;256;54.52;1448;1500;536;1448;91;67;33343097;13;33211329;23042;11116;23040;14184;22937;14480;42242;3.898857985507465e-07;cubic;30
9.0;256;54.644;1448;1500;536;1448;91;67;33366265;13;33235945;23058;11124;23056;14192;22954;14480;42242;3.896150797819294e-07;cubic;30
9.0;264;60.101;1448;1500;536;1448;100;67;35797457;13;35652657;24737;11934;24735;15208;24623;14480;42242;3.6315428774731124e-07;cubic;32
9.0;264;60.477;1448;1500;536;1448;100;67;35836553;13;35691753;24764;11947;24762;15224;24650;14480;42242;3.6275810343701304e-07;cubic;32
9.0;268;65.443;1448;1500;536;1448;109;67;38276433;13;38120049;26449;12760;26447;16240;26327;14480;42242;3.3963457357690567e-07;cubic;34
9.0;268;65.788;1448;1500;536;1448;109;67;38301049;13;38143217;26466;12768;26464;16252;26343;14480;42242;3.394162911830431e-07;cubic;34
9.0;272;69.909;1448;1500;536;1448;117;67;40711969;13;40542553;28131;13573;28129;17264;28000;14480;42242;3.1931641527826864e-07;cubic;36
9.0;272;70.511;1448;1500;536;1448;117;67;40752513;13;40584545;28159;13587;28157;17280;28029;14480;42242;3.1899873266711186e-07;cubic;36
9.0;276;74.833;1448;1500;536;1448;124;67;43177913;13;42998361;29834;14394;29832;18292;29696;14480;42242;3.0107985997377873e-07;cubic;38
9.0;276;74.869;1448;1500;536;1448;124;67;43196737;13;43018633;29847;14401;29845;18296;29710;14480;42242;3.0094865730251803e-07;cubic;38
9.0;280;79.401;1448;1500;536;1448;131;67;45633721;13;45444033;31530;15214;31528;19316;31385;14480;42242;2.848770539662983e-07;cubic;40
9.0;280;79.629;1448;1500;536;1448;131;67;45645305;13;45455617;31538;15218;31536;19320;31393;14480;42242;2.8480475702813246e-07;cubic;40
9.0;284;82.841;1448;1500;536;1448;138;67;48098217;13;47899841;33232;16037;33230;20344;33081;14480;42242;2.7028028918410843e-07;cubic;42
9.0;284;83.398;1448;1500;536;1448;138;67;48115593;13;47917217;33244;16043;33242;20352;33093;14480;42242;2.701826827739606e-07;cubic;42
9.0;248;45.754;1448;1500;536;1448;76;67;50328137;23;50218089;34782;16798;34780;21372;34682;14480;42242;4.57000822422654e-07;cubic;44
9.0;248;46.32;1448;1500;536;1448;76;67;50339721;23;50231121;34790;16802;34788;21376;34691;14480;42242;4.568956589966003e-07;cubic;44
9.0;256;52.082;1448;1500;536;1448;86;67;52775257;23;52650729;36472;17612;36470;22396;36362;14480;42242;4.358102889011038e-07;cubic;46
9.0;256;52.231;1448;1500;536;1448;86;67;52792633;23;52668105;36484;17618;36482;22400;36374;14480;42242;4.356668476830849e-07;cubic;46
9.0;260;57.807;1448;1500;536;1448;96;67;55215137;23;55076129;38157;18428;38155;23416;38037;14480;42242;4.1655243923419044e-07;cubic;48
