{'timestamp': 1745406832.0105767, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 264, 'rtt': 57.295, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 75, 'ssthresh': 72, 'bytes_sent': 1689808, 'bytes_retrans': 46336, 'bytes_acked': 1536321, 'segs_out': 1169, 'segs_in': 466, 'data_segs_out': 1167, 'lastrcv': 912, 'delivered': 1064, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406833.1220698, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 272, 'rtt': 69.78, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 84, 'ssthresh': 72, 'bytes_sent': 3860360, 'bytes_retrans': 46336, 'bytes_acked': 3692393, 'segs_out': 2668, 'segs_in': 967, 'data_segs_out': 2666, 'lastrcv': 2016, 'delivered': 2553, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406834.2112937, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 268, 'rtt': 67.238, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 92, 'ssthresh': 72, 'bytes_sent': 5999056, 'bytes_retrans': 46336, 'bytes_acked': 5819505, 'segs_out': 4147, 'segs_in': 1474, 'data_segs_out': 4143, 'lastrcv': 3116, 'delivered': 4022, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406835.3639617, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 276, 'rtt': 74.191, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 101, 'ssthresh': 72, 'bytes_sent': 8226080, 'bytes_retrans': 46336, 'bytes_acked': 8034945, 'segs_out': 5685, 'segs_in': 1996, 'data_segs_out': 5681, 'lastrcv': 4264, 'delivered': 5552, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406836.5055604, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 280, 'rtt': 76.888, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 109, 'ssthresh': 72, 'bytes_sent': 10535640, 'bytes_retrans': 46336, 'bytes_acked': 10332921, 'segs_out': 7281, 'segs_in': 2565, 'data_segs_out': 7276, 'lastrcv': 5420, 'delivered': 7139, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406837.5866613, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 300, 'rtt': 99.664, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 115, 'ssthresh': 72, 'bytes_sent': 12594696, 'bytes_retrans': 46336, 'bytes_acked': 12381841, 'segs_out': 8704, 'segs_in': 3064, 'data_segs_out': 8698, 'lastrcv': 6496, 'delivered': 8554, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406838.762833, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 264, 'rtt': 62.098, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 86, 'ssthresh': 84, 'bytes_sent': 14808688, 'bytes_retrans': 53576, 'bytes_acked': 14630585, 'segs_out': 10233, 'segs_in': 3549, 'data_segs_out': 10227, 'lastrcv': 7672, 'delivered': 10107, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406839.864078, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 280, 'rtt': 78.904, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 106, 'ssthresh': 84, 'bytes_sent': 17058880, 'bytes_retrans': 53576, 'bytes_acked': 16851817, 'segs_out': 11789, 'segs_in': 4118, 'data_segs_out': 11781, 'lastrcv': 8764, 'delivered': 11641, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406840.9624312, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 288, 'rtt': 85.476, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 117, 'ssthresh': 84, 'bytes_sent': 19287352, 'bytes_retrans': 53576, 'bytes_acked': 19064361, 'segs_out': 13330, 'segs_in': 4634, 'data_segs_out': 13320, 'lastrcv': 9864, 'delivered': 13169, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406842.0599282, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 264, 'rtt': 62.369, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 87, 'ssthresh': 84, 'bytes_sent': 21499896, 'bytes_retrans': 56472, 'bytes_acked': 21318897, 'segs_out': 14859, 'segs_in': 5229, 'data_segs_out': 14848, 'lastrcv': 10976, 'delivered': 14726, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406843.145015, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 276, 'rtt': 74.008, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 98, 'ssthresh': 84, 'bytes_sent': 23622664, 'bytes_retrans': 56472, 'bytes_acked': 23425737, 'segs_out': 16326, 'segs_in': 5722, 'data_segs_out': 16314, 'lastrcv': 12052, 'delivered': 16181, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
