wscale;rto;rtt;mss;pmtu;rcvmss;advmss;cwnd;ssthresh;bytes_sent;bytes_retrans;bytes_acked;segs_out;segs_in;data_segs_out;lastrcv;delivered;rcv_space;rcv_ssthresh;loss_ratio;tcp_type;timestamp
9.0;260;57.957;1448;1500;536;1448;21;9;2461601;63;2431193;1767;932;1765;4076;0;14480;42242;2.5593099775308835e-05;reno;2
9.0;256;54.184;1448;1500;536;1448;11;8;4002273;79;3986345;2847;1449;2845;8516;0;14480;42242;1.9738783436312314e-05;reno;4
9.0;256;54.429;1448;1500;536;1448;7;7;7885809;90;7875673;5540;2649;5538;13876;0;14480;42242;1.1412906399330747e-05;reno;6
9.0;256;54.916;1448;1500;536;1448;17;16;10060705;100;10037537;7052;3337;7050;18604;0;14480;42242;9.939661286162352e-06;reno;8
9.0;256;55.808;1448;1500;536;1448;13;13;11654953;116;11637577;8169;3858;8167;22892;0;14480;42242;9.952850088713356e-06;reno;10
9.0;256;55.347;1448;1500;536;1448;14;9;14381537;126;14361265;10062;4719;10060;27568;0;14480;42242;8.76123323953483e-06;reno;12
9.0;256;54.75;1448;1500;536;1448;19;13;16156785;137;16130721;11299;5283;11297;31936;0;14480;42242;8.479409734052908e-06;reno;14
9.0;256;55.34;1448;1500;536;1448;13;4;18473585;152;18454761;12914;6021;12912;37008;0;14480;42242;8.22796441513653e-06;reno;16
9.0;256;53.423;1448;1500;536;1448;19;11;20312545;164;20276345;14196;6610;14194;41224;0;14480;42242;8.073828267211223e-06;reno;18
9.0;260;58.295;1448;1500;536;1448;19;15;22926185;177;22898673;16014;7444;16012;46496;0;14480;42242;7.720429718245752e-06;reno;20
9.0;272;69.171;1448;1500;536;1448;30;13;25137281;191;25095289;17555;8145;17553;51152;0;14480;42242;7.598276042663484e-06;reno;22
9.0;256;53.697;1448;1500;536;1448;16;14;26816961;207;26793793;18731;8694;18729;55240;0;14480;42242;7.718995452169245e-06;reno;24
9.0;264;60.382;1448;1500;536;1448;9;7;28493745;221;28480713;19903;9236;19901;59472;0;14480;42242;7.756088222169462e-06;reno;26
9.0;256;52.656;1448;1500;536;1448;27;11;29934505;232;29896857;20909;9703;20907;63740;0;14480;42242;7.750253428276164e-06;reno;28
9.0;260;57.557;1448;1500;536;1448;11;6;31310105;248;31294177;21875;10162;21873;67580;0;14480;42242;7.920765516436308e-06;reno;30
9.0;260;57.982;1448;1500;536;1448;9;4;32578553;261;32565521;22764;10571;22762;71376;0;14480;42242;8.01140554032587e-06;reno;32
9.0;256;55.911;1448;1500;536;1448;16;4;34180041;272;34156873;23881;11077;23879;75040;0;14480;42242;7.957860553765866e-06;reno;34
9.0;256;54.53;1448;1500;536;1448;27;12;37843481;282;37804385;26421;12191;26419;80784;0;14480;42242;7.451745784168217e-06;reno;36
