{'timestamp': 1745405902.2988374, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 232, 'rtt': 28.056, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 24, 'ssthresh': 18, 'bytes_sent': 1119304, 'bytes_retrans': 43440, 'bytes_acked': 1042561, 'segs_out': 776, 'segs_in': 385, 'data_segs_out': 773, 'lastrcv': 908, 'delivered': 721, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405903.3324752, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 232, 'rtt': 30.634, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 23, 'ssthresh': 19, 'bytes_sent': 2344312, 'bytes_retrans': 49232, 'bytes_acked': 2263225, 'segs_out': 1623, 'segs_in': 786, 'data_segs_out': 1619, 'lastrcv': 1940, 'delivered': 1564, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405904.436494, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 27.892, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 24, 'ssthresh': 18, 'bytes_sent': 3657648, 'bytes_retrans': 53576, 'bytes_acked': 3569321, 'segs_out': 2531, 'segs_in': 1217, 'data_segs_out': 2526, 'lastrcv': 3040, 'delivered': 2466, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405905.519729, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 25.819, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 20, 'bytes_sent': 4897136, 'bytes_retrans': 63712, 'bytes_acked': 4804465, 'segs_out': 3388, 'segs_in': 1609, 'data_segs_out': 3382, 'lastrcv': 4104, 'delivered': 3320, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405906.6801295, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 232, 'rtt': 29.216, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 19, 'bytes_sent': 6245224, 'bytes_retrans': 72400, 'bytes_acked': 6142417, 'segs_out': 4320, 'segs_in': 2030, 'data_segs_out': 4313, 'lastrcv': 5256, 'delivered': 4244, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405907.8982904, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 27.565, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 22, 'ssthresh': 18, 'bytes_sent': 7654128, 'bytes_retrans': 81088, 'bytes_acked': 7541185, 'segs_out': 5293, 'segs_in': 2479, 'data_segs_out': 5286, 'lastrcv': 6492, 'delivered': 5211, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405908.9723082, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 24.605, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 18, 'bytes_sent': 8928368, 'bytes_retrans': 86880, 'bytes_acked': 8811081, 'segs_out': 6174, 'segs_in': 2898, 'data_segs_out': 6166, 'lastrcv': 7568, 'delivered': 6088, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405910.063171, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 26.883, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 20, 'bytes_sent': 10202608, 'bytes_retrans': 95568, 'bytes_acked': 10078081, 'segs_out': 7055, 'segs_in': 3309, 'data_segs_out': 7046, 'lastrcv': 8644, 'delivered': 6963, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405911.1602368, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 27.454, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 19, 'bytes_sent': 11505808, 'bytes_retrans': 99912, 'bytes_acked': 11376937, 'segs_out': 7955, 'segs_in': 3710, 'data_segs_out': 7946, 'lastrcv': 9752, 'delivered': 7860, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405912.3993595, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 25.484, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 19, 'bytes_sent': 12907472, 'bytes_retrans': 108600, 'bytes_acked': 12768465, 'segs_out': 8925, 'segs_in': 4169, 'data_segs_out': 8914, 'lastrcv': 10948, 'delivered': 8821, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405913.4832892, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 24.896, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 18, 'bytes_sent': 14225152, 'bytes_retrans': 114392, 'bytes_acked': 14080353, 'segs_out': 9835, 'segs_in': 4587, 'data_segs_out': 9824, 'lastrcv': 12068, 'delivered': 9727, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405914.566305, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 224, 'rtt': 22.803, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 18, 'bytes_sent': 15518216, 'bytes_retrans': 120184, 'bytes_acked': 15369073, 'segs_out': 10729, 'segs_in': 5008, 'data_segs_out': 10717, 'lastrcv': 13152, 'delivered': 10617, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405915.6455698, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 25.139, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 18, 'bytes_sent': 16780872, 'bytes_retrans': 125976, 'bytes_acked': 16624489, 'segs_out': 11601, 'segs_in': 5402, 'data_segs_out': 11589, 'lastrcv': 14240, 'delivered': 11484, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405916.7389607, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 24.537, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 17, 'bytes_sent': 18047872, 'bytes_retrans': 137560, 'bytes_acked': 17881353, 'segs_out': 12477, 'segs_in': 5802, 'data_segs_out': 12464, 'lastrcv': 15332, 'delivered': 12353, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405917.8328495, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 244, 'rtt': 40.623, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 24, 'ssthresh': 20, 'bytes_sent': 19317768, 'bytes_retrans': 143352, 'bytes_acked': 19125185, 'segs_out': 13354, 'segs_in': 6205, 'data_segs_out': 13341, 'lastrcv': 16416, 'delivered': 13222, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405918.9286563, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 26.348, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 19, 'bytes_sent': 20613728, 'bytes_retrans': 147696, 'bytes_acked': 20437073, 'segs_out': 14250, 'segs_in': 6630, 'data_segs_out': 14236, 'lastrcv': 17512, 'delivered': 14118, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405920.244834, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 224, 'rtt': 23.576, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 22, 'ssthresh': 18, 'bytes_sent': 22005256, 'bytes_retrans': 153488, 'bytes_acked': 21819913, 'segs_out': 15212, 'segs_in': 7069, 'data_segs_out': 15197, 'lastrcv': 18692, 'delivered': 15073, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405921.3021178, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 26.364, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 23, 'ssthresh': 18, 'bytes_sent': 23430088, 'bytes_retrans': 162176, 'bytes_acked': 23236057, 'segs_out': 16197, 'segs_in': 7517, 'data_segs_out': 16181, 'lastrcv': 19904, 'delivered': 16051, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405922.4491696, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 232, 'rtt': 28.346, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 22, 'ssthresh': 21, 'bytes_sent': 24760800, 'bytes_retrans': 170864, 'bytes_acked': 24559529, 'segs_out': 17116, 'segs_in': 7943, 'data_segs_out': 17100, 'lastrcv': 21032, 'delivered': 16965, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405923.5230734, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 24.144, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 22, 'ssthresh': 18, 'bytes_sent': 26048072, 'bytes_retrans': 176656, 'bytes_acked': 25839561, 'segs_out': 18005, 'segs_in': 8360, 'data_segs_out': 17989, 'lastrcv': 22120, 'delivered': 17849, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405924.6115103, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 24.988, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 22, 'ssthresh': 18, 'bytes_sent': 27336792, 'bytes_retrans': 182448, 'bytes_acked': 27122489, 'segs_out': 18895, 'segs_in': 8785, 'data_segs_out': 18879, 'lastrcv': 23200, 'delivered': 18735, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405925.832932, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 27.698, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 24, 'ssthresh': 20, 'bytes_sent': 28739904, 'bytes_retrans': 188240, 'bytes_acked': 28516913, 'segs_out': 19865, 'segs_in': 9218, 'data_segs_out': 19848, 'lastrcv': 24388, 'delivered': 19698, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405926.915638, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 232, 'rtt': 31.928, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 19, 'ssthresh': 19, 'bytes_sent': 30028624, 'bytes_retrans': 199824, 'bytes_acked': 29801289, 'segs_out': 20756, 'segs_in': 9640, 'data_segs_out': 20738, 'lastrcv': 25500, 'delivered': 20586, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405927.98899, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 27.127, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 19, 'ssthresh': 18, 'bytes_sent': 31294176, 'bytes_retrans': 205616, 'bytes_acked': 31062497, 'segs_out': 21630, 'segs_in': 10040, 'data_segs_out': 21612, 'lastrcv': 26580, 'delivered': 21457, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405929.0620797, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 232, 'rtt': 29.226, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 18, 'bytes_sent': 32577104, 'bytes_retrans': 211408, 'bytes_acked': 32307777, 'segs_out': 22517, 'segs_in': 10449, 'data_segs_out': 22498, 'lastrcv': 27656, 'delivered': 22339, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405930.1207535, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 232, 'rtt': 30.149, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 25, 'ssthresh': 19, 'bytes_sent': 33825280, 'bytes_retrans': 220096, 'bytes_acked': 33568985, 'segs_out': 23379, 'segs_in': 10854, 'data_segs_out': 23360, 'lastrcv': 28708, 'delivered': 23190, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405931.1978772, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 232, 'rtt': 28.024, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 24, 'ssthresh': 20, 'bytes_sent': 35086488, 'bytes_retrans': 225888, 'bytes_acked': 34825849, 'segs_out': 24250, 'segs_in': 11239, 'data_segs_out': 24231, 'lastrcv': 29784, 'delivered': 24058, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405932.291994, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 25.677, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 23, 'ssthresh': 20, 'bytes_sent': 36375208, 'bytes_retrans': 234576, 'bytes_acked': 36107329, 'segs_out': 25140, 'segs_in': 11640, 'data_segs_out': 25121, 'lastrcv': 30884, 'delivered': 24943, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405933.360897, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 26.578, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 22, 'ssthresh': 19, 'bytes_sent': 37624832, 'bytes_retrans': 240368, 'bytes_acked': 37354057, 'segs_out': 26003, 'segs_in': 12033, 'data_segs_out': 25984, 'lastrcv': 31956, 'delivered': 25804, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405934.496617, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 232, 'rtt': 29.107, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 24, 'ssthresh': 19, 'bytes_sent': 38980160, 'bytes_retrans': 244712, 'bytes_acked': 38702145, 'segs_out': 26941, 'segs_in': 12465, 'data_segs_out': 26920, 'lastrcv': 33092, 'delivered': 26735, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405935.7729187, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 232, 'rtt': 31.626, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 26, 'ssthresh': 21, 'bytes_sent': 40451328, 'bytes_retrans': 253400, 'bytes_acked': 40161729, 'segs_out': 27957, 'segs_in': 12926, 'data_segs_out': 27936, 'lastrcv': 34328, 'delivered': 27743, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405936.8494816, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 236, 'rtt': 32.711, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 27, 'ssthresh': 18, 'bytes_sent': 41771904, 'bytes_retrans': 259192, 'bytes_acked': 41475065, 'segs_out': 28871, 'segs_in': 13356, 'data_segs_out': 28848, 'lastrcv': 35444, 'delivered': 28650, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405938.0060875, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 232, 'rtt': 31.667, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 27, 'ssthresh': 20, 'bytes_sent': 43098272, 'bytes_retrans': 267880, 'bytes_acked': 42792745, 'segs_out': 29788, 'segs_in': 13759, 'data_segs_out': 29764, 'lastrcv': 36580, 'delivered': 29560, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405939.095931, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 232, 'rtt': 30.179, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 26, 'ssthresh': 18, 'bytes_sent': 44415952, 'bytes_retrans': 279464, 'bytes_acked': 44098841, 'segs_out': 30698, 'segs_in': 14192, 'data_segs_out': 30674, 'lastrcv': 37684, 'delivered': 30463, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405940.340348, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 224, 'rtt': 22.42, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 19, 'ssthresh': 18, 'bytes_sent': 45871192, 'bytes_retrans': 288152, 'bytes_acked': 45556977, 'segs_out': 31703, 'segs_in': 14659, 'data_segs_out': 31679, 'lastrcv': 38932, 'delivered': 31470, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405941.4781768, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 224, 'rtt': 23.743, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 19, 'ssthresh': 18, 'bytes_sent': 47220728, 'bytes_retrans': 293944, 'bytes_acked': 46900721, 'segs_out': 32636, 'segs_in': 15089, 'data_segs_out': 32611, 'lastrcv': 40068, 'delivered': 32398, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405942.7458477, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 224, 'rtt': 22.293, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 20, 'bytes_sent': 48655696, 'bytes_retrans': 299736, 'bytes_acked': 48325553, 'segs_out': 33628, 'segs_in': 15531, 'data_segs_out': 33602, 'lastrcv': 41296, 'delivered': 33382, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405943.9716105, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 26.612, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 22, 'ssthresh': 20, 'bytes_sent': 50154376, 'bytes_retrans': 306976, 'bytes_acked': 49815545, 'segs_out': 34663, 'segs_in': 15995, 'data_segs_out': 34637, 'lastrcv': 42568, 'delivered': 34411, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405945.2809114, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 228, 'rtt': 27.127, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 23, 'ssthresh': 20, 'bytes_sent': 51612512, 'bytes_retrans': 312768, 'bytes_acked': 51266441, 'segs_out': 35670, 'segs_in': 16446, 'data_segs_out': 35644, 'lastrcv': 43848, 'delivered': 35413, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405946.5215652, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 232, 'rtt': 28.531, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 24, 'ssthresh': 20, 'bytes_sent': 53072096, 'bytes_retrans': 318560, 'bytes_acked': 52720233, 'segs_out': 36678, 'segs_in': 16896, 'data_segs_out': 36652, 'lastrcv': 45112, 'delivered': 36417, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745405947.619024, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 232, 'rtt': 28.033, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 22, 'ssthresh': 19, 'bytes_sent': 54313032, 'bytes_retrans': 324352, 'bytes_acked': 53958273, 'segs_out': 37535, 'segs_in': 17271, 'data_segs_out': 37509, 'lastrcv': 46192, 'delivered': 37272, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
