{'timestamp': 1745349279.7310238, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 724, 'rtt': 376.213, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 41, 'ssthresh': 39, 'bytes_sent': 166520, 'bytes_retrans': 0, 'bytes_acked': 107153, 'segs_out': 117, 'segs_in': 44, 'data_segs_out': 115, 'lastrcv': 908, 'delivered': 75, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349290.7931576, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 784, 'rtt': 581.771, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 50, 'ssthresh': 35, 'bytes_sent': 1507368, 'bytes_retrans': 5792, 'bytes_acked': 1429177, 'segs_out': 1043, 'segs_in': 506, 'data_segs_out': 1041, 'lastrcv': 11972, 'delivered': 988, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349291.797648, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 764, 'rtt': 562.942, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 35, 'ssthresh': 35, 'bytes_sent': 1607280, 'bytes_retrans': 8688, 'bytes_acked': 1547913, 'segs_out': 1112, 'segs_in': 552, 'data_segs_out': 1110, 'lastrcv': 12976, 'delivered': 1070, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349292.8025992, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 660, 'rtt': 456.178, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 43, 'ssthresh': 35, 'bytes_sent': 1737600, 'bytes_retrans': 8688, 'bytes_acked': 1666649, 'segs_out': 1202, 'segs_in': 592, 'data_segs_out': 1200, 'lastrcv': 13980, 'delivered': 1152, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349293.8078623, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 740, 'rtt': 539.21, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 48, 'ssthresh': 35, 'bytes_sent': 1865024, 'bytes_retrans': 8688, 'bytes_acked': 1788281, 'segs_out': 1290, 'segs_in': 632, 'data_segs_out': 1288, 'lastrcv': 14988, 'delivered': 1236, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349296.1809316, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 1764, 'rtt': 674.4, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 24, 'ssthresh': 0, 'bytes_sent': 57920, 'bytes_retrans': 0, 'bytes_acked': 20273, 'segs_out': 42, 'segs_in': 9, 'data_segs_out': 40, 'lastrcv': 1420, 'delivered': 17, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349298.2114925, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 2544, 'rtt': 829.719, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 0, 'bytes_sent': 43440, 'bytes_retrans': 0, 'bytes_acked': 14481, 'segs_out': 32, 'segs_in': 8, 'data_segs_out': 30, 'lastrcv': 1148, 'delivered': 11, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349300.2362704, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 2520, 'rtt': 532.809, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 34, 'ssthresh': 0, 'bytes_sent': 82536, 'bytes_retrans': 0, 'bytes_acked': 34753, 'segs_out': 59, 'segs_in': 17, 'data_segs_out': 57, 'lastrcv': 1012, 'delivered': 25, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349302.2560747, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 2892, 'rtt': 779.442, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 35, 'bytes_sent': 14480, 'bytes_retrans': 0, 'bytes_acked': 1, 'segs_out': 13, 'segs_in': 2, 'data_segs_out': 10, 'lastrcv': 1228, 'delivered': 1, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349306.2951624, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 1000, 'rtt': 251.112, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 8, 'ssthresh': 18, 'bytes_sent': 21720, 'bytes_retrans': 0, 'bytes_acked': 10137, 'segs_out': 19, 'segs_in': 7, 'data_segs_out': 15, 'lastrcv': 612, 'delivered': 8, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349308.3363304, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 440, 'rtt': 211.646, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 7, 'bytes_sent': 131768, 'bytes_retrans': 2896, 'bytes_acked': 114393, 'segs_out': 93, 'segs_in': 44, 'data_segs_out': 91, 'lastrcv': 1780, 'delivered': 80, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349310.3646371, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 636, 'rtt': 318.667, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 14, 'ssthresh': 7, 'bytes_sent': 102808, 'bytes_retrans': 0, 'bytes_acked': 82537, 'segs_out': 73, 'segs_in': 41, 'data_segs_out': 71, 'lastrcv': 1760, 'delivered': 58, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349312.3984017, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 736, 'rtt': 340.005, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 6, 'bytes_sent': 92672, 'bytes_retrans': 0, 'bytes_acked': 76745, 'segs_out': 66, 'segs_in': 28, 'data_segs_out': 64, 'lastrcv': 1660, 'delivered': 54, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349314.4434893, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 848, 'rtt': 354.949, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 14, 'ssthresh': 7, 'bytes_sent': 86880, 'bytes_retrans': 0, 'bytes_acked': 66609, 'segs_out': 62, 'segs_in': 25, 'data_segs_out': 60, 'lastrcv': 1648, 'delivered': 47, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349316.4728441, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 1124, 'rtt': 365.401, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 11, 'bytes_sent': 62264, 'bytes_retrans': 0, 'bytes_acked': 44889, 'segs_out': 45, 'segs_in': 30, 'data_segs_out': 43, 'lastrcv': 1504, 'delivered': 32, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349318.5006337, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 916, 'rtt': 525.579, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 25, 'ssthresh': 23, 'bytes_sent': 131768, 'bytes_retrans': 0, 'bytes_acked': 97017, 'segs_out': 93, 'segs_in': 41, 'data_segs_out': 91, 'lastrcv': 1776, 'delivered': 68, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349319.5178552, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 932, 'rtt': 588.757, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 26, 'ssthresh': 23, 'bytes_sent': 183896, 'bytes_retrans': 0, 'bytes_acked': 147697, 'segs_out': 129, 'segs_in': 59, 'data_segs_out': 127, 'lastrcv': 2792, 'delivered': 103, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349320.5351, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 448, 'rtt': 185.227, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 7, 'ssthresh': 7, 'bytes_sent': 282360, 'bytes_retrans': 5792, 'bytes_acked': 249057, 'segs_out': 197, 'segs_in': 101, 'data_segs_out': 195, 'lastrcv': 3808, 'delivered': 185, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349321.5543869, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 268, 'rtt': 63.58, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 6, 'ssthresh': 2, 'bytes_sent': 393856, 'bytes_retrans': 11584, 'bytes_acked': 375033, 'segs_out': 274, 'segs_in': 152, 'data_segs_out': 272, 'lastrcv': 4828, 'delivered': 260, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349322.5683923, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 340, 'rtt': 139.212, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 14, 'ssthresh': 2, 'bytes_sent': 527072, 'bytes_retrans': 11584, 'bytes_acked': 496665, 'segs_out': 366, 'segs_in': 193, 'data_segs_out': 364, 'lastrcv': 5844, 'delivered': 344, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349323.5850847, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 288, 'rtt': 87.893, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 8, 'ssthresh': 5, 'bytes_sent': 647256, 'bytes_retrans': 17376, 'bytes_acked': 618297, 'segs_out': 449, 'segs_in': 234, 'data_segs_out': 447, 'lastrcv': 6860, 'delivered': 428, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349324.5968556, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 312, 'rtt': 111.453, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 4, 'bytes_sent': 774680, 'bytes_retrans': 20272, 'bytes_acked': 737033, 'segs_out': 537, 'segs_in': 275, 'data_segs_out': 535, 'lastrcv': 7872, 'delivered': 510, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349325.6141396, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 348, 'rtt': 144.15, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 9, 'ssthresh': 8, 'bytes_sent': 891968, 'bytes_retrans': 23168, 'bytes_acked': 857217, 'segs_out': 618, 'segs_in': 318, 'data_segs_out': 616, 'lastrcv': 8888, 'delivered': 593, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349326.6362312, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 364, 'rtt': 162.132, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 8, 'bytes_sent': 1026632, 'bytes_retrans': 23168, 'bytes_acked': 980297, 'segs_out': 711, 'segs_in': 359, 'data_segs_out': 709, 'lastrcv': 9912, 'delivered': 678, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349327.6497285, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 424, 'rtt': 222.93, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 8, 'bytes_sent': 1154056, 'bytes_retrans': 23168, 'bytes_acked': 1101929, 'segs_out': 799, 'segs_in': 400, 'data_segs_out': 797, 'lastrcv': 10924, 'delivered': 762, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349328.6790807, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 472, 'rtt': 270.263, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 24, 'ssthresh': 8, 'bytes_sent': 1284376, 'bytes_retrans': 23168, 'bytes_acked': 1226457, 'segs_out': 889, 'segs_in': 442, 'data_segs_out': 887, 'lastrcv': 11956, 'delivered': 848, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349329.6941614, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 508, 'rtt': 307.938, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 27, 'ssthresh': 8, 'bytes_sent': 1408904, 'bytes_retrans': 23168, 'bytes_acked': 1346641, 'segs_out': 975, 'segs_in': 483, 'data_segs_out': 973, 'lastrcv': 12968, 'delivered': 931, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349330.716175, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 384, 'rtt': 183.706, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 14, 'bytes_sent': 1518952, 'bytes_retrans': 26064, 'bytes_acked': 1469721, 'segs_out': 1051, 'segs_in': 525, 'data_segs_out': 1049, 'lastrcv': 13992, 'delivered': 1016, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349331.732018, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 428, 'rtt': 224.297, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 14, 'bytes_sent': 1646376, 'bytes_retrans': 26064, 'bytes_acked': 1591353, 'segs_out': 1139, 'segs_in': 566, 'data_segs_out': 1137, 'lastrcv': 15008, 'delivered': 1100, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349332.7600586, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 472, 'rtt': 268.808, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 24, 'ssthresh': 14, 'bytes_sent': 1773800, 'bytes_retrans': 26064, 'bytes_acked': 1712985, 'segs_out': 1227, 'segs_in': 607, 'data_segs_out': 1225, 'lastrcv': 16036, 'delivered': 1184, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349334.7884543, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 768, 'rtt': 366.825, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 8, 'bytes_sent': 78192, 'bytes_retrans': 0, 'bytes_acked': 60817, 'segs_out': 56, 'segs_in': 32, 'data_segs_out': 54, 'lastrcv': 1700, 'delivered': 43, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349336.8243434, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 1000, 'rtt': 463.449, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 13, 'ssthresh': 8, 'bytes_sent': 66608, 'bytes_retrans': 0, 'bytes_acked': 47785, 'segs_out': 48, 'segs_in': 18, 'data_segs_out': 46, 'lastrcv': 1684, 'delivered': 34, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349338.8509321, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 1432, 'rtt': 578.053, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 11, 'ssthresh': 8, 'bytes_sent': 47784, 'bytes_retrans': 0, 'bytes_acked': 31857, 'segs_out': 35, 'segs_in': 11, 'data_segs_out': 33, 'lastrcv': 1460, 'delivered': 23, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349340.8807378, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 1112, 'rtt': 428.396, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 16, 'bytes_sent': 88328, 'bytes_retrans': 0, 'bytes_acked': 62265, 'segs_out': 63, 'segs_in': 25, 'data_segs_out': 61, 'lastrcv': 1552, 'delivered': 44, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349342.9044762, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 908, 'rtt': 381.904, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 11, 'ssthresh': 6, 'bytes_sent': 65160, 'bytes_retrans': 0, 'bytes_acked': 49233, 'segs_out': 47, 'segs_in': 32, 'data_segs_out': 45, 'lastrcv': 1576, 'delivered': 35, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349344.946755, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 1060, 'rtt': 467.482, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 14, 'bytes_sent': 79640, 'bytes_retrans': 0, 'bytes_acked': 56473, 'segs_out': 57, 'segs_in': 30, 'data_segs_out': 55, 'lastrcv': 1640, 'delivered': 40, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349346.9758654, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 1404, 'rtt': 493.794, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 14, 'bytes_sent': 57920, 'bytes_retrans': 0, 'bytes_acked': 36201, 'segs_out': 42, 'segs_in': 21, 'data_segs_out': 40, 'lastrcv': 1416, 'delivered': 26, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349349.0045977, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 1036, 'rtt': 396.588, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 11, 'ssthresh': 11, 'bytes_sent': 89776, 'bytes_retrans': 5792, 'bytes_acked': 49233, 'segs_out': 64, 'segs_in': 27, 'data_segs_out': 62, 'lastrcv': 1588, 'delivered': 48, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349351.034325, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 832, 'rtt': 362.061, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 13, 'ssthresh': 11, 'bytes_sent': 97016, 'bytes_retrans': 2896, 'bytes_acked': 66609, 'segs_out': 69, 'segs_in': 28, 'data_segs_out': 67, 'lastrcv': 1680, 'delivered': 53, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349353.059739, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 1068, 'rtt': 492.243, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 13, 'ssthresh': 10, 'bytes_sent': 66608, 'bytes_retrans': 0, 'bytes_acked': 47785, 'segs_out': 48, 'segs_in': 18, 'data_segs_out': 46, 'lastrcv': 1648, 'delivered': 34, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349355.0905128, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 1640, 'rtt': 609.315, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 11, 'ssthresh': 10, 'bytes_sent': 44888, 'bytes_retrans': 0, 'bytes_acked': 28961, 'segs_out': 33, 'segs_in': 11, 'data_segs_out': 31, 'lastrcv': 1432, 'delivered': 21, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349357.1214564, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 1016, 'rtt': 383.73, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 13, 'ssthresh': 11, 'bytes_sent': 69504, 'bytes_retrans': 0, 'bytes_acked': 50681, 'segs_out': 50, 'segs_in': 32, 'data_segs_out': 48, 'lastrcv': 1488, 'delivered': 36, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349358.140486, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 712, 'rtt': 329.672, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 17, 'ssthresh': 11, 'bytes_sent': 146248, 'bytes_retrans': 0, 'bytes_acked': 121633, 'segs_out': 103, 'segs_in': 56, 'data_segs_out': 101, 'lastrcv': 2508, 'delivered': 85, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349359.1594987, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 456, 'rtt': 196.471, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 9, 'bytes_sent': 222992, 'bytes_retrans': 2896, 'bytes_acked': 205617, 'segs_out': 156, 'segs_in': 85, 'data_segs_out': 154, 'lastrcv': 3528, 'delivered': 143, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349360.1806676, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 384, 'rtt': 174.342, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 9, 'bytes_sent': 353312, 'bytes_retrans': 2896, 'bytes_acked': 327249, 'segs_out': 246, 'segs_in': 132, 'data_segs_out': 244, 'lastrcv': 4548, 'delivered': 227, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349361.1949134, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 428, 'rtt': 226.05, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 9, 'bytes_sent': 480736, 'bytes_retrans': 2896, 'bytes_acked': 448881, 'segs_out': 334, 'segs_in': 174, 'data_segs_out': 332, 'lastrcv': 5560, 'delivered': 311, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
