rto,rtt,cwnd,ssthresh,bytes_acked,segs_out,segs_in,data_segs_out,lastrcv,loss_ratio,tcp_type,timestamp
0.002136752136752137,0.006597263074728204,0.7954545454545454,0.0001893939393939394,0.27636514115667316,0.2763799875838854,0.2781414832059191,0.2763791663261878,0.2705575421781238,0.001607413151975233,1.0,0.27078891257995735
0.0010683760683760685,0.004423368663662692,0.06818181818181818,7.102272727272727e-05,0.2772718727503657,0.2772629617313557,0.2790905680347236,0.27726214147577155,0.2716432562351865,0.0021317259892732073,1.0,0.27185501066098083
0.0010683760683760685,0.0036270532198960435,0.45454545454545453,9.46969696969697e-05,0.2780891921262225,0.27809826889400113,0.2799427567684407,0.2780974495864317,0.27262226620801694,0.002071872029714269,1.0,0.27292110874200426
0.003205128205128205,0.011853568342487325,0.38636363636363635,0.00026041666666666666,0.2795759568253619,0.2795918344185139,0.2814384349541483,0.279591016806036,0.27387470539669245,0.0019323023780290745,1.0,0.27398720682302774
0.002136752136752137,0.006432857440056225,0.4090909090909091,9.46969696969697e-05,0.2804838347295395,0.28048842770450555,0.28236267463036624,0.28048761110959786,0.27491773782006224,0.0019864111010949098,1.0,0.27505330490405117
0.0010683760683760685,0.004140528638136964,0.18181818181818182,0.00014204545454545454,0.2819832088440147,0.28197858844438795,0.28386332184659113,0.28197777354070763,0.27626887828665253,0.0020774830925244818,1.0,0.27611940298507465
0.0010683760683760685,0.004821526385546019,0.36363636363636365,0.00016571969696969698,0.28282803967151326,0.28283545924302556,0.28472296412608417,0.2828346453118332,0.27737593316056164,0.0021918215533225332,1.0,0.2771855010660981
0.0010683760683760685,0.005532911904292544,0.4090909090909091,9.46969696969697e-05,0.2840763717897575,0.28408274534594313,0.2859950359385132,0.28408193283033256,0.278493658442894,0.002060713134908023,1.0,0.27825159914712155
0.0010683760683760685,0.005648229600650144,0.3181818181818182,0.0002130681818181818,0.2851516110247557,0.28515525250450285,0.2870758000760262,0.2851544412061123,0.2794900078294122,0.002134441209408651,0.0,0.279317697228145
0.0010683760683760685,0.003666791074721974,0.36363636363636365,0.00016571969696969698,0.2864274545946417,0.2864297768844632,0.2883627789800071,0.2864289670325679,0.28060106410648,0.0019939932293040045,0.0,0.28038379530916846
0.002136752136752137,0.006294164534977496,0.4318181818181818,0.0001893939393939394,0.28809419003993747,0.2880913117840731,0.29001995065752695,0.28809050381790285,0.281914858143589,0.0017045164945527552,0.0,0.2814498933901919
0.0010683760683760685,0.0048425640733950415,0.06818181818181818,7.102272727272727e-05,0.28955344328743504,0.2895451548212318,0.29152059787375184,0.2895443485050709,0.28316329592910583,0.0018530072660191284,0.0,0.28251599147121537
0.002136752136752137,0.008281057276273929,0.18181818181818182,7.102272727272727e-05,0.29077770288549276,0.2907629327906863,0.29266595940798973,0.29076212785661754,0.28427968741038523,0.0016935711976686638,0.0,0.2835820895522388
0.0010683760683760685,0.004343892954010838,0.20454545454545456,0.00016571969696969698,0.2915354141161258,0.29152560454788434,0.2934436126839473,0.2915248004793942,0.2852947100116441,0.0018417170478869883,0.0,0.2846481876332623
0.0010683760683760685,0.004560503221493349,0.18181818181818182,0.00014204545454545454,0.29236648921780356,0.2923654514233702,0.29430573947869904,0.2923646483080471,0.28642844090661124,0.0022230129694690956,0.0,0.2857142857142857
0.002136752136752137,0.006409482231335089,0.06818181818181818,7.102272727272727e-05,0.293160882383959,0.2931576313140312,0.29511072242250175,0.29315682909777646,0.28736476924574883,0.0023576723280633615,0.0,0.2867803837953092
0.0010683760683760685,0.005402010735454192,0.36363636363636365,0.0002840909090909091,0.294185683957614,0.29419609062628743,0.2961417962548417,0.29419528958861074,0.28842647488385925,0.0023101328255664124,0.0,0.2878464818763326
0.0010683760683760685,0.005466682146249329,0.36363636363636365,0.0003077651515151515,0.29556698809212667,0.2955761633297886,0.2975554854370138,0.2955753638583971,0.2896815816746406,0.0022634708227582514,0.0,0.2889125799573561
0.002136752136752137,0.008778170048410056,0.22727272727272727,4.734848484848485e-05,0.29617338633873014,0.29617994513757034,0.2981691607059005,0.29617914635142867,0.29055388756323886,0.002468074482458634,0.0,0.2899786780383795
0.008547008547008548,0.025807788775380605,0.45454545454545453,0.0004734848484848485,0.29781834188480955,0.29782899582686895,0.29972446725781565,0.29782819891228357,0.2919076956319349,0.0021901085700205382,0.0,0.291044776119403
0.0010683760683760685,0.0054846031396022015,0.5227272727272727,0.00033143939393939396,0.30035856591973076,0.30035761587900756,0.30218910639439694,0.3003568218342277,0.2934909174817303,0.001587452000588625,0.0,0.2921108742004264
0.003205128205128205,0.011279317381571452,0.3409090909090909,0.0002840909090909091,0.30183616013498954,0.30182394312647753,0.30364751685122476,0.3018231507458757,0.29480337771778636,0.0015131747621859792,0.0,0.2931769722814499
0.002136752136752137,0.007062429728278782,0.1590909090909091,0.00014204545454545454,0.30327477979375583,0.30325281774301366,0.30510095827753525,0.30325202698408377,0.2961718575980644,0.0014957133521971296,0.0,0.2942430703624733
0.0010683760683760685,0.004712442078180724,0.5227272727272727,0.0002130681818181818,0.3045047709442389,0.30450010384593124,0.30639539072729216,0.3044993145025831,0.2974403023993747,0.0014605800991356643,1.0,0.2953091684434968
0.0010683760683760685,0.004534790491900101,0.3409090909090909,0.0001893939393939394,0.305121485985208,0.30511523493581416,0.30705130275557585,0.3051144462905964,0.29839797155535874,0.0017828351027411075,1.0,0.29637526652452023
0.003205128205128205,0.009931347011986029,0.11363636363636363,9.46969696969697e-05,0.3061474338693481,0.3061344004684984,0.30809479916420907,0.30613361297996167,0.2995183644397969,0.0019138980783767092,1.0,0.2974413646055437
0.0010683760683760685,0.003514852218034599,0.22727272727272727,9.46969696969697e-05,0.30670912600703376,0.3067041344299766,0.30866375315844,0.30670334758804785,0.3003559915010197,0.0019989998677534615,1.0,0.29850746268656714
0.002136752136752137,0.0060058702940835,0.13636363636363635,0.00014204545454545454,0.30771329399195746,0.3077062760395091,0.3097122185975905,0.3077054903349404,0.301447040762294,0.0021348798011343885,1.0,0.2995735607675906
0.002136752136752137,0.006015220377571954,0.38636363636363635,0.00014204545454545454,0.30840910445639663,0.3084201458836721,0.3104352125378578,0.30841936098929534,0.3025434252277799,0.0023332071192939193,1.0,0.3006396588486141
0.0010683760683760685,0.005750301345399098,0.3181818181818182,0.00026041666666666666,0.3103830511116919,0.31038357168717295,0.3123383512259841,0.310382789021146,0.30388522908699983,0.0020361410587743036,1.0,0.3017057569296375
0.0010683760683760685,0.0038023672853045535,0.13636363636363635,0.00014204545454545454,0.3117918666978463,0.3118010970216079,0.31379924619807054,0.3118003159643723,0.3052096935325321,0.002103192170064903,1.0,0.302771855010661
0.002136752136752137,0.005996520210595045,0.20454545454545456,9.46969696969697e-05,0.3131055385137397,0.31310172475040093,0.31510858573937933,0.3131009451692861,0.30650614815595334,0.0020885046382903595,1.0,0.30383795309168443
0.002136752136752137,0.006986070713123077,0.1590909090909091,9.46969696969697e-05,0.31457854748705816,0.31457486156713155,0.31656699619620715,0.31457408365792316,0.30770256770040694,0.0019716562497970828,1.0,0.3049040511727079
0.002136752136752137,0.006643234318546438,0.25,0.00011837121212121212,0.3150771925480648,0.3150764998360029,0.31706141473267857,0.31507572249611854,0.3085762073900581,0.002160094842391826,1.0,0.30597014925373134
0.0010683760683760685,0.0041880582292032715,0.2727272727272727,0.00023674242424242425,0.3162693554525405,0.3162693093848349,0.31827634269415866,0.31626853339870525,0.3096712580544911,0.002102371819842184,1.0,0.3070362473347548
0.002136752136752137,0.00846727977241897,0.18181818181818182,9.46969696969697e-05,0.3171886964615688,0.3171840615221884,0.3192328810687391,0.317183286574238,0.31070095246733187,0.002102844176167519,1.0,0.30810234541577824
0.004273504273504274,0.012052257616616971,0.29545454545454547,0.0001893939393939394,0.31805301456731366,0.3180522816029272,0.3201099149550427,0.3180515076403454,0.31157192455487726,0.00203898250008957,1.0,0.3091684434968017
0.0010683760683760685,0.005505640827451224,0.09090909090909091,0.00011837121212121212,0.31936210114126673,0.31936993325487195,0.32144161513367936,0.31936916078773187,0.31270432164879153,0.00197867137312069,1.0,0.31023454157782515
0.0010683760683760685,0.005547716203149268,0.1590909090909091,0.00011837121212121212,0.3200498874323104,0.32004181075526067,0.32213479489084285,0.3200410390506542,0.3135726261342311,0.002064484456490067,1.0,0.31130063965884863
0.0010683760683760685,0.0038405467928824062,0.4090909090909091,7.102272727272727e-05,0.3206620172313392,0.32066942605545484,0.3227708307970573,0.32066865506314746,0.31450495307021,0.002165422098738294,0.0,0.31236673773987206
0.002136752136752137,0.006100150302592077,0.2727272727272727,0.0002840909090909091,0.3223000949145082,0.3222969131087613,0.32441557989828396,0.322296143963537,0.315832085117848,0.001997295327232296,0.0,0.31343283582089554
0.0,0.0025728313065728745,0.22727272727272727,0.00016571969696969698,0.32334782269786466,0.3233421819902782,0.32547149888321036,0.32334141403136035,0.3169671498138681,0.00203225505982798,0.0,0.31449893390191896
0.0,0.0012747280489258724,0.2727272727272727,0.00011837121212121212,0.32366305808125967,0.32366336667374107,0.3258069084431282,0.3236625990793452,0.3174846646223943,0.002159069946748241,0.0,0.31556503198294245
0.0010683760683760685,0.0042761048487195445,0.1590909090909091,0.00016571969696969698,0.32532176935315993,0.3253135522912498,0.32751128591056244,0.3253127865696983,0.31879445725634453,0.0020636394377483137,0.0,0.31663113006396587
0.0010683760683760685,0.0045199861930433835,0.2727272727272727,0.00011837121212121212,0.32637178975748654,0.3263701704548679,0.3285821119870408,0.32636940593250346,0.3199722035860575,0.0020941652039179358,0.0,0.31769722814498935
0.003205128205128205,0.009809016753012089,0.11363636363636363,7.102272727272727e-05,0.3283881499007295,0.3283699139610924,0.33051754937352945,0.3283691517082959,0.32136202428318195,0.0017633149522132796,0.0,0.3187633262260128
0.002136752136752137,0.006722710028198293,0.18181818181818182,9.46969696969697e-05,0.32918942092979536,0.3291757129902748,0.33132501683259086,0.3291749516520034,0.3223130244339015,0.001801708448673486,0.0,0.31982942430703626
0.002136752136752137,0.006090021045479587,0.13636363636363635,0.00011837121212121212,0.3304824591569574,0.3304615866523363,0.3325970886450199,0.33046082677344085,0.3233627258625358,0.0016385750324329354,0.0,0.3208955223880597
0.002136752136752137,0.007529154729077438,0.18181818181818182,7.102272727272727e-05,0.3311106373027773,0.3310960115217912,0.3332480316427863,0.3310952523629232,0.3243057232069379,0.0018123880266302848,0.0,0.32196162046908317
0.003205128205128205,0.009199702979014518,0.1590909090909091,7.102272727272727e-05,0.33179498466236573,0.3317826430889114,0.3339511494609844,0.33178188470932185,0.3252127079229116,0.0018905259463325975,0.0,0.3230277185501066
0.0,0.0024543969157191253,0.29545454545454547,0.0003077651515151515,0.333091461820983,0.33311391387937755,0.33532508639901815,0.3331131570106865,0.32628241636733946,0.0017901762180946156,0.0,0.32409381663113007
0.0010683760683760685,0.004059494581237032,0.2727272727272727,0.0002130681818181818,0.33402685117680236,0.3340366105142019,0.336264233166788,0.33403585469270647,0.32731477838228606,0.001942558416285423,0.0,0.3251599147121535
0.0010683760683760685,0.004442848004263636,0.18181818181818182,0.00011837121212121212,0.3352041120449721,0.33519083250389,0.337436924368871,0.3351900779923551,0.3283324685856507,0.0018634562998001434,0.0,0.326226012793177
0.0010683760683760685,0.004244937903758033,0.18181818181818182,0.0001893939393939394,0.33606613752974673,0.33605678272820855,0.33832389631620924,0.33605602919946614,0.3292621279195238,0.0019572067028021094,0.0,0.3272921108742004
0.002136752136752137,0.007422407942584256,0.8863636363636364,0.00026041666666666666,0.3380125727334003,0.3380236133163397,0.3402270350043355,0.33802286201981135,0.3305892599671618,0.0014576297074439645,1.0,0.3283582089552239
0.0010683760683760685,0.003602119663926836,0.25,0.0002130681818181818,0.33955321402533806,0.33952739319474345,0.3417202286747844,0.33952664360489926,0.3318803793863715,0.0013042486873821818,1.0,0.3294243070362473
0.0010683760683760685,0.0040415735878841655,0.6136363636363636,7.102272727272727e-05,0.3404255563044784,0.34041604198326436,0.3425922935305707,0.34041529340197385,0.3328807301760484,0.0012399477957208492,1.0,0.3304904051172708
0.002136752136752137,0.006015220377571954,0.18181818181818182,0.00011837121212121212,0.3414010665272753,0.3413739213926023,0.34359852221032416,0.3413731738984374,0.3338010529025512,0.0013790622407200712,1.0,0.3315565031982942
0.0010683760683760685,0.004294025842072417,0.45454545454545453,0.00023674242424242425,0.34293482995630264,0.34291515390193994,0.345106622972325,0.3429144081569653,0.3349694626248938,0.0011779434725689326,1.0,0.3326226012793177
0.002136752136752137,0.0077551150800484045,0.18181818181818182,7.102272727272727e-05,0.3438278058241743,0.3437969931212001,0.3460134710417324,0.3437962483770508,0.33587911494297334,0.0012661602393807926,1.0,0.3336886993603412
0.0010683760683760685,0.004378176593468498,0.36363636363636365,0.0003551136363636364,0.34472880586544147,0.3447094754021334,0.34691783459588116,0.3447087316935872,0.3369621613979302,0.0013440278565316414,1.0,0.3347547974413646
0.002136752136752137,0.006453895127905247,0.18181818181818182,0.00014204545454545454,0.34517242802316467,0.3451520974040787,0.34738492346450744,0.34515135419787724,0.3377957870559943,0.0016103685829270413,1.0,0.3358208955223881
0.0010683760683760685,0.005458890410008952,0.18181818181818182,0.00016571969696969698,0.3461616939717824,0.3461406198750898,0.34839860569003683,0.34613987779079164,0.3387747970288248,0.001588313047469111,1.0,0.3368869936034115
0.0010683760683760685,0.0045386863600202915,0.11363636363636363,9.46969696969697e-05,0.3475716558684219,0.3475422562145831,0.3498197484179849,0.3475415157210434,0.33982716605956487,0.0014337596711051204,1.0,0.337953091684435
0.004273504273504274,0.013113492092556474,0.36363636363636365,0.0001893939393939394,0.3483350986514803,0.3483162772538823,0.3506023707244598,0.34831553763880185,0.3407368183776444,0.0013704028365797852,1.0,0.3390191897654584
0.0010683760683760685,0.005508757521947373,0.36363636363636365,0.00014204545454545454,0.34913407705957605,0.34911640164201413,0.35140983818352123,0.3491156629350185,0.34165447350204137,0.0014093180610592032,1.0,0.3400852878464819
0.0010683760683760685,0.005628750260049199,0.20454545454545456,0.00011837121212121212,0.35026548550834286,0.35023884564181895,0.3525601687482764,0.3502381082087181,0.34268150031277633,0.0013821407580341014,1.0,0.3411513859275053
0.0010683760683760685,0.005210334023940892,0.36363636363636365,0.0002130681818181818,0.3519952680303176,0.3519662063776156,0.3542769687920038,0.3519654709049474,0.3438592466424893,0.0010543355425965788,1.0,0.3422174840085288
0.0010683760683760685,0.004237925341141692,0.13636363636363635,0.00014204545454545454,0.3527277604302791,0.35270731449882137,0.35500741627804705,0.3527065798672586,0.34460484143106185,0.0011121511596137927,1.0,0.34328358208955223
0.0010683760683760685,0.004573749173101995,0.22727272727272727,0.0001893939393939394,0.35376402510878485,0.35372988481613593,0.3560434591409043,0.35372915134511845,0.3456772174775955,0.001153847927986482,0.0,0.3443496801705757
0.002136752136752137,0.006241959902166962,0.36363636363636365,0.0002130681818181818,0.3543211320045302,0.3543064283468749,0.35659750604358337,0.35430569553019364,0.34646949530301957,0.0012990555811134164,0.0,0.34541577825159914
0.0010683760683760685,0.004252729639998409,0.3181818181818182,0.0002840909090909091,0.35539751755001353,0.35537099100796377,0.35768075469635496,0.3553702593994861,0.3475418713495532,0.0012185013993835198,0.0,0.3464818763326226
0.002136752136752137,0.006957241289033678,0.3181818181818182,0.0001893939393939394,0.3564120023293029,0.3563867517560177,0.35871182852869493,0.35638602130035685,0.3485702319613411,0.001261708080756092,0.0,0.34754797441364604
