wscale;rto;rtt;mss;pmtu;rcvmss;advmss;cwnd;ssthresh;bytes_sent;bytes_retrans;bytes_acked;segs_out;segs_in;data_segs_out;lastrcv;delivered;rcv_space;rcv_ssthresh;loss_ratio;tcp_type;timestamp
9.0;296;93.212;1448;1500;536;1448;118;66;52781049;156;52611633;36633;13222;36608;26764;0;14480;42242;2.9556062820956815e-06;reno;40
9.0;300;98.141;1448;1500;536;1448;120;66;53076441;156;52902681;36837;13275;36812;26928;0;14480;42242;2.9391571299967155e-06;reno;40
9.0;256;52.627;1448;1500;536;1448;70;65;55795785;165;55694425;38725;13969;38699;28396;0;14480;42242;2.9572126281582024e-06;reno;42
9.0;264;61.619;1448;1500;536;1448;72;65;55991265;165;55887009;38860;14007;38834;28516;0;14480;42242;2.946888233369973e-06;reno;42
9.0;268;66.914;1448;1500;536;1448;95;65;58713505;165;58577393;40742;14684;40714;29948;0;14480;42242;2.810256345622698e-06;reno;44
9.0;268;67.59;1448;1500;536;1448;96;65;58952425;165;58813417;40907;14739;40879;30068;0;14480;42242;2.7988670525427918e-06;reno;44
9.0;280;79.637;1448;1500;536;1448;114;65;61651497;165;61487873;42773;15444;42743;31364;0;14480;42242;2.6763340393826933e-06;reno;46
9.0;288;85.694;1448;1500;536;1448;115;65;61881729;165;61716657;42932;15500;42902;31492;0;14480;42242;2.666376694161212e-06;reno;46
9.0;296;93.191;1448;1500;536;1448;131;65;64637273;165;64447585;44837;16199;44805;32844;0;14480;42242;2.5527067022149898e-06;reno;48
9.0;336;135.301;1448;1500;536;1448;132;65;64897913;165;64708225;45017;16258;44985;33020;0;14480;42242;2.5424546394889465e-06;reno;48
9.0;264;63.93;1448;1500;536;1448;89;66;67722961;167;67595537;46972;17032;46938;34528;0;14480;42242;2.4659288007209252e-06;reno;50
9.0;268;65.578;1448;1500;536;1448;91;66;67889481;167;67759161;47087;17067;47053;34608;0;14480;42242;2.4598803458226466e-06;reno;50
9.0;276;75.268;1448;1500;536;1448;108;66;70465473;167;70309089;48867;17728;48832;35880;0;14480;42242;2.3699549990957983e-06;reno;52
9.0;276;74.211;1448;1500;536;1448;109;66;70637785;167;70479953;48986;17764;48951;35956;0;14480;42242;2.3641737916895327e-06;reno;52
9.0;288;85.839;1448;1500;536;1448;127;66;73723473;167;73541025;51119;18519;51082;37476;0;14480;42242;2.265221552978113e-06;reno;54
9.0;292;90.07;1448;1500;536;1448;128;66;73839313;167;73655417;51199;18546;51162;37532;0;14480;42242;2.2616678462325346e-06;reno;54
9.0;256;54.927;1448;1500;536;1448;69;69;76215481;172;76117017;52846;19230;52808;38744;0;14480;42242;2.256759358377598e-06;reno;56
9.0;260;57.192;1448;1500;536;1448;71;69;76406617;172;76303809;52978;19274;52940;38852;0;14480;42242;2.2511139316637983e-06;reno;56
9.0;264;63.495;1448;1500;536;1448;93;69;79043425;172;78910209;54801;19925;54761;40196;0;14480;42242;2.176019067999647e-06;reno;58
9.0;272;68.376;1448;1500;536;1448;94;69;79146233;172;79010121;54872;19951;54832;40252;0;14480;42242;2.173192500519892e-06;reno;58
9.0;292;89.868;1448;1500;536;1448;111;69;81732361;172;81573081;56659;20569;56618;41532;0;14480;42242;2.1044296028595086e-06;reno;60
9.0;280;76.834;1448;1500;536;1448;112;69;81969833;172;81809105;56823;20614;56782;41644;0;14480;42242;2.098332931823833e-06;reno;60
9.0;292;89.278;1448;1500;536;1448;127;69;84609537;172;84425641;58647;21285;58605;42928;0;14480;42242;2.0328677605220793e-06;reno;62
9.0;300;96.37;1448;1500;536;1448;130;69;85022217;172;84833977;58932;21370;58890;43136;0;14480;42242;2.0230006469955966e-06;reno;62
9.0;256;54.139;1448;1500;536;1448;79;68;87495401;174;87381009;60644;22040;60600;44424;0;14480;42242;1.988675953379538e-06;reno;64
9.0;268;64.62;1448;1500;536;1448;81;68;87709705;174;87593865;60792;22083;60748;44540;0;14480;42242;1.983816956173778e-06;reno;64
9.0;272;68.83;1448;1500;536;1448;100;68;90256737;174;90109041;62553;22725;62507;45796;0;14480;42242;1.9278339300034746e-06;reno;66
9.0;280;78.884;1448;1500;536;1448;101;68;90446425;174;90300177;62684;22765;62638;45892;0;14480;42242;1.9237907965958853e-06;reno;66
9.0;284;80.958;1448;1500;536;1448;118;68;93078889;174;92908025;64504;23426;64456;47216;0;14480;42242;1.8693820034744936e-06;reno;68
9.0;292;90.893;1448;1500;536;1448;119;68;93274369;174;93102057;64639;23474;64591;47320;0;14480;42242;1.865464241307277e-06;reno;68
9.0;296;93.582;1448;1500;536;1448;136;68;96487481;174;96292001;66859;24269;66810;48912;0;14480;42242;1.8033427569738296e-06;reno;70
9.0;312;108.929;1448;1500;536;1448;137;68;96719161;174;96520785;67019;24323;66970;49040;0;14480;42242;1.799023049838077e-06;reno;70
9.0;264;60.622;1448;1500;536;1448;90;69;99473257;188;99342937;68936;25110;68886;50664;0;14480;42242;1.889955206754716e-06;reno;72
9.0;264;63.805;1448;1500;536;1448;91;69;99684665;188;99552897;69082;25158;69032;50768;0;14480;42242;1.8859470511336924e-06;reno;72
9.0;276;73.4;1448;1500;536;1448;109;69;102243281;188;102085449;70850;25818;70799;52004;0;14480;42242;1.8387516339582256e-06;reno;74
9.0;276;73.102;1448;1500;536;1448;110;69;102419937;188;102260657;70972;25857;70921;52088;0;14480;42242;1.8355801175702734e-06;reno;74
9.0;288;86.274;1448;1500;536;1448;124;69;104864161;188;104686057;72661;26461;72609;53288;0;14480;42242;1.792795538601601e-06;reno;76
9.0;288;86.053;1448;1500;536;1448;125;69;105071225;188;104890225;72804;26510;72752;53384;0;14480;42242;1.7892624740979274e-06;reno;76
9.0;260;57.138;1448;1500;536;1448;73;67;107515449;189;107411193;74494;27174;74441;54664;0;14480;42242;1.7578869060947697e-06;reno;78
9.0;268;65.123;1448;1500;536;1448;75;67;107816633;189;107708033;74702;27242;74649;54836;0;14480;42242;1.7529762777882332e-06;reno;78
9.0;268;66.853;1448;1500;536;1448;96;67;110363665;189;110224657;76462;27876;76408;56104;0;14480;42242;1.7125201487282975e-06;reno;80
9.0;272;69.661;1448;1500;536;1448;97;67;110518601;189;110379593;76569;27913;76515;56180;0;14480;42242;1.7101193671461693e-06;reno;80
9.0;276;74.661;1448;1500;536;1448;113;67;112941105;189;112778929;78243;28540;78188;57380;0;14480;42242;1.6734385589728381e-06;reno;82
9.0;276;75.979;1448;1500;536;1448;113;67;113056945;189;112893321;78323;28566;78268;57432;0;14480;42242;1.6717239263806394e-06;reno;82
9.0;256;54.05;1448;1500;536;1448;70;60;115411393;191;115310033;79952;29188;79896;58724;0;14480;42242;1.6549492648442428e-06;reno;84
9.0;256;54.066;1448;1500;536;1448;71;60;115541713;191;115440353;80042;29221;79986;58796;0;14480;42242;1.65308264037941e-06;reno;84
9.0;264;63.32;1448;1500;536;1448;92;60;117981593;191;117849825;81728;29859;81671;59996;0;14480;42242;1.6188966019470512e-06;reno;86
9.0;268;65.409;1448;1500;536;1448;93;60;118168385;191;118035169;81857;29902;81800;60088;0;14480;42242;1.6163375677851567e-06;reno;86
9.0;280;77.939;1448;1500;536;1448;111;60;120845737;191;120686457;83708;30588;83649;61380;0;14480;42242;1.5805274123985028e-06;reno;88
9.0;284;80.845;1448;1500;536;1448;112;60;120980401;191;120819673;83801;30616;83742;61448;0;14480;42242;1.5787681179863175e-06;reno;88
9.0;296;95.495;1448;1500;536;1448;126;60;123402905;191;123221905;85476;31229;85415;62660;0;14480;42242;1.547775556823399e-06;reno;90
9.0;300;97.132;1448;1500;536;1448;127;60;123544809;191;123360913;85574;31259;85513;62736;0;14480;42242;1.5459977764019206e-06;reno;90
9.0;260;56.984;1448;1500;536;1448;77;65;125836993;201;125726945;87169;31909;87106;63988;0;14480;42242;1.5973045382608593e-06;reno;92
9.0;256;54.93;1448;1500;536;1448;80;65;126168585;201;126054193;87398;31987;87335;64152;0;14480;42242;1.5931065565964777e-06;reno;92
9.0;264;63.747;1448;1500;536;1448;99;65;128701137;201;128559233;89149;32621;89084;65372;0;14480;42242;1.5617577644244121e-06;reno;94
9.0;272;70.045;1448;1500;536;1448;100;65;128848833;201;128704033;89251;32655;89186;65444;0;14480;42242;1.5599675629192543e-06;reno;94
9.0;292;88.335;1448;1500;536;1448;116;65;131361113;201;131194593;90988;33291;90921;66696;0;14480;42242;1.53013319855169e-06;reno;96
9.0;288;86.54;1448;1500;536;1448;117;65;131508809;201;131340841;91090;33323;91023;66768;0;14480;42242;1.528414723914046e-06;reno;96
9.0;296;94.06;1448;1500;536;1448;131;65;134115209;201;133925521;92892;33994;92823;68056;0;14480;42242;1.4987114548656446e-06;reno;98
9.0;296;93.115;1448;1500;536;1448;132;65;134242633;201;134052945;92980;34021;92911;68116;0;14480;42242;1.497288867985776e-06;reno;98
9.0;256;55.268;1448;1500;536;1448;83;68;136798353;205;136679617;94750;34725;94680;69424;0;14480;42242;1.498556053522077e-06;reno;100
9.0;260;58.525;1448;1500;536;1448;84;68;136961977;205;136840345;94863;34760;94793;69504;0;14480;42242;1.4967657775559124e-06;reno;100
9.0;272;71.882;1448;1500;536;1448;103;68;139514801;205;139365657;96627;35397;96556;70760;0;14480;42242;1.4693781486309828e-06;reno;102
9.0;272;71.879;1448;1500;536;1448;105;68;139747929;205;139597337;96788;35448;96717;70868;0;14480;42242;1.4669269266952787e-06;reno;102
9.0;284;83.725;1448;1500;536;1448;121;68;142473065;205;142297857;98670;36038;98599;72316;0;14480;42242;1.43886846261081e-06;reno;104
9.0;288;87.885;1448;1500;536;1448;123;68;142807553;205;142630897;98901;36112;98830;72480;0;14480;42242;1.4354983030904535e-06;reno;104
9.0;300;97.251;1448;1500;536;1448;137;68;145382097;205;145183721;100679;36710;100608;73772;0;14480;42242;1.41007733572587e-06;reno;106
9.0;300;97.013;1448;1500;536;1448;137;68;145557305;205;145360377;100800;36748;100729;73860;0;14480;42242;1.4083800191271748e-06;reno;106
9.0;264;63.931;1448;1500;536;1448;86;69;148029041;209;147905961;102513;37454;102440;75164;0;14480;42242;1.411885117866838e-06;reno;108
9.0;284;80.77;1448;1500;536;1448;87;69;148172393;209;148047865;102612;37480;102539;75260;0;14480;42242;1.4105191646597757e-06;reno;108
9.0;280;79.191;1448;1500;536;1448;105;69;150680329;209;150529737;104346;38141;104271;76496;0;14480;42242;1.387042365695923e-06;reno;110
9.0;280;77.361;1448;1500;536;1448;106;69;150833817;209;150680329;104452;38173;104377;76568;0;14480;42242;1.3856309159105879e-06;reno;110
9.0;284;82.768;1448;1500;536;1448;121;69;153425737;209;153251977;106244;38847;106167;77864;0;14480;42242;1.3622225585268004e-06;reno;112
9.0;288;86.868;1448;1500;536;1448;122;69;153564745;209;153388089;106340;38877;106263;77932;0;14480;42242;1.3609894640856533e-06;reno;112
9.0;256;54.257;1448;1500;536;1448;74;66;156373865;211;156266713;108282;39573;108205;79444;0;14480;42242;1.3493303372657572e-06;reno;114
9.0;260;56.821;1448;1500;536;1448;76;66;156547625;211;156439025;108402;39612;108325;79528;0;14480;42242;1.3478326483713821e-06;reno;114
9.0;268;65.422;1448;1500;536;1448;96;66;159097553;211;158958545;110164;40252;110086;80804;0;14480;42242;1.3262303286336529e-06;reno;116
9.0;272;68.379;1448;1500;536;1448;98;66;159379913;211;159239457;110359;40311;110281;80940;0;14480;42242;1.323880757796624e-06;reno;116
9.0;288;85.345;1448;1500;536;1448;114;66;161896537;211;161731465;112098;40953;112019;82164;0;14480;42242;1.3033015029839705e-06;reno;118
9.0;284;81.8;1448;1500;536;1448;115;66;162042785;211;161876265;112199;40987;112120;82232;0;14480;42242;1.3021252380968396e-06;reno;118
9.0;292;89.785;1448;1500;536;1448;129;66;164565201;211;164378409;113942;41675;113862;83500;0;14480;42242;1.2821665742078728e-06;reno;120
9.0;296;95.092;1448;1500;536;1448;130;66;164717241;211;164530449;114047;41704;113967;83564;0;14480;42242;1.2809830878602442e-06;reno;120
9.0;268;65.897;1448;1500;536;1448;80;69;167581385;223;167465545;116038;42435;115957;85072;0;14480;42242;1.330696723863453e-06;reno;122
9.0;264;60.25;1448;1500;536;1448;84;69;168095425;223;167975241;116393;42561;116312;85344;0;14480;42242;1.3266274201097383e-06;reno;122
9.0;296;94.906;1448;1500;536;1448;107;69;171239033;223;171084097;118566;43344;118483;86952;0;14480;42242;1.3022731797370055e-06;reno;124
9.0;288;84.418;1448;1500;536;1448;108;69;171375145;223;171220209;118660;43365;118577;87016;0;14480;42242;1.3012388698489504e-06;reno;124
9.0;292;91.141;1448;1500;536;1448;125;69;174347889;223;174168337;120715;44123;120630;88460;0;14480;42242;1.2790519075341372e-06;reno;126
9.0;300;96.166;1448;1500;536;1448;126;69;174576673;223;174395673;120873;44178;120788;88580;0;14480;42242;1.2773757007042975e-06;reno;126
9.0;256;52.015;1448;1500;536;1448;75;68;177259817;227;177152665;122732;44908;122645;90076;0;14480;42242;1.2806060834419117e-06;reno;128
9.0;260;57.203;1448;1500;536;1448;76;68;177390137;227;177280089;122822;44936;122735;90144;0;14480;42242;1.279665283758138e-06;reno;128
9.0;268;66.717;1448;1500;536;1448;96;68;179806849;227;179667841;124492;45563;124404;91324;0;14480;42242;1.2624658140803079e-06;reno;130
9.0;268;64.082;1448;1500;536;1448;96;68;179922689;227;179783681;124572;45592;124484;91376;0;14480;42242;1.261652998082971e-06;reno;130
9.0;284;83.947;1448;1500;536;1448;113;68;182494337;227;182330713;126350;46263;126260;92624;0;14480;42242;1.243874214025611e-06;reno;132
9.0;280;79.211;1448;1500;536;1448;114;68;182668097;227;182503025;126470;46307;126380;92708;0;14480;42242;1.2426909992936532e-06;reno;132
9.0;292;91.385;1448;1500;536;1448;130;68;185461289;227;185274497;128400;47028;128309;94112;0;14480;42242;1.2239751013485084e-06;reno;134
9.0;296;93.403;1448;1500;536;1448;131;68;185710345;227;185520657;128572;47091;128481;94228;0;14480;42242;1.2223336292870491e-06;reno;134
9.0;256;54.404;1448;1500;536;1448;79;69;188297921;233;188183529;130366;47856;130274;95580;0;14480;42242;1.2374008101767624e-06;reno;136
9.0;260;57.443;1448;1500;536;1448;80;69;188461545;233;188347153;130479;47897;130387;95664;0;14480;42242;1.236326487719285e-06;reno;136
9.0;276;72.452;1448;1500;536;1448;100;69;191096905;233;190952105;132300;48582;132207;97036;0;14480;42242;1.2192766805930216e-06;reno;138
9.0;272;68.52;1448;1500;536;1448;101;69;191272113;233;191127313;132421;48624;132328;97116;0;14480;42242;1.2181598056586535e-06;reno;138
9.0;284;81.878;1448;1500;536;1448;117;69;193700409;233;193532441;134099;49228;134005;98340;0;14480;42242;1.2028885287485377e-06;reno;140
9.0;288;85.699;1448;1500;536;1448;118;69;193923401;233;193753985;134253;49276;134159;98448;0;14480;42242;1.2015053304474584e-06;reno;140
9.0;296;92.263;1448;1500;536;1448;132;69;196552969;233;196363281;136070;49929;135975;99720;0;14480;42242;1.1854310885530302e-06;reno;142
9.0;300;98.376;1448;1500;536;1448;133;69;196686185;233;196493601;136162;49957;136067;99788;0;14480;42242;1.1846281933832821e-06;reno;142
